issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
nltk/nltk#2866,6,50,2,0,0,0.0003780718336483932,0,2,0,3,0,0
nltk/nltk#2867,4,119,3,1,0,0.007180650037792895,0.0013790989886607416,15,2,19,2,1
nltk/nltk#2870,5,45,9,0,0,0.00037750094375235937,0,1,1,1,1,1
nltk/nltk#2871,5,362,3,0,0,0.0003773584905660377,0,1,0,1,0,0
nltk/nltk#2874,5,28,2,0,0,0.0003769317753486619,0,9,0,14,2,0
nltk/nltk#2875,5,121,7,1,1,0.05124340617935192,0.009955582784499923,48,0,136,5,0
nltk/nltk#2876,4,42,6,0,0,0.0003766478342749529,0,1,0,1,0,0
nltk/nltk#2879,6,177,8,0,0,0.05379984951091046,0.010257195345988977,51,0,143,6,0
nltk/nltk#287,6,49,2,0,0,0.003484320557491289,0,1,0,1,0,0
nltk/nltk#2885,4,137,7,3,0,0.007888805409466567,0.0015304560759106215,17,4,21,4,1
nltk/nltk#288,2,15,2,1,0,0.006944444444444444,0,2,0,2,0,0
nltk/nltk#2890,6,111,1,0,0,0.000375234521575985,0,1,0,1,0,0
nltk/nltk#2891,5,35,13,0,0,0.00037509377344336085,0,6,2,7,3,0
nltk/nltk#2894,3,27,3,0,0,0.0003748125937031484,0,1,0,1,0,0
nltk/nltk#289,6,49,2,0,0,0.006920415224913495,0,2,0,2,0,0
nltk/nltk#28,2,21,5,0,0,0.21428571428571427,0.014059753954305799,5,0,6,0,0
nltk/nltk#2904,7,117,16,0,0,0.00037355248412401944,0,4,0,6,0,0
nltk/nltk#2905,8,257,29,0,0,0.0003734129947722181,0,1,0,1,0,0
nltk/nltk#2911,8,537,73,0,9,0.00037257824143070045,0,1,0,1,0,0
nltk/nltk#2912,3,29,9,0,0,0.060707635009310985,0.012501905778319866,59,0,163,6,0
nltk/nltk#2913,4,22,8,0,0,0.06105733432613552,0.012501905778319866,60,0,164,6,0
nltk/nltk#2915,3,12,0,0,0,0.0003720238095238095,0,2,0,2,0,0
nltk/nltk#2921,5,18,4,0,0,0.0003717472118959108,0,1,0,1,0,0
nltk/nltk#2923,5,138,20,0,0,0.0003714710252600297,0,1,0,1,0,0
nltk/nltk#2925,8,421,56,0,0,0.0003711952487008166,0,1,0,1,0,0
nltk/nltk#2927,3,356,24,0,2,0.000370919881305638,0,1,0,2,1,0
nltk/nltk#2929,6,64,4,0,0,0.00037064492216456633,0,1,0,1,0,0
nltk/nltk#2930,3,70,4,0,0,0.0003705075954057058,0,1,0,1,0,0
nltk/nltk#2931,9,131,26,1,0,0.00037037037037037035,0,1,0,2,0,0
nltk/nltk#2932,8,270,32,0,0,0.00037023324694557573,0,1,0,1,0,0
nltk/nltk#2933,6,64,9,0,0,0.0003700962250185048,0,1,0,1,0,0
nltk/nltk#2937,6,53,3,0,0,0.0003698224852071006,0,1,0,1,0,0
nltk/nltk#2938,5,52,6,0,0,0.0003696857670979667,0,3,1,3,1,0
nltk/nltk#293,5,164,15,0,0,0.0034129692832764505,0.0030581039755351682,1,0,1,0,0
nltk/nltk#2942,6,21,4,0,0,0.00036927621861152144,0,1,0,1,0,0
nltk/nltk#2943,5,51,11,0,0,0.00036913990402362494,0,1,0,1,0,0
nltk/nltk#2945,6,45,5,0,0,0.00036900369003690036,0,10,1,12,1,1
nltk/nltk#2948,4,4,2,0,0,0.0003687315634218289,0,1,0,2,0,0
nltk/nltk#294,7,87,3,0,0,0.003401360544217687,0.0,1,0,1,0,0
nltk/nltk#2951,2,69,6,0,0,0.00036859565057132326,0,2,0,2,0,0
nltk/nltk#2952,5,37,9,0,0,0.00036845983787767134,0,1,0,1,0,0
nltk/nltk#2953,5,21,1,0,0,0.0055248618784530384,0.0003023888720895071,27,1,30,2,0
nltk/nltk#2959,7,114,11,0,1,0.0003681885125184094,0,1,0,1,0,0
nltk/nltk#2966,4,54,5,0,0,0.0003679175864606328,0,3,0,3,0,0
nltk/nltk#2967,4,27,1,0,0,0.0003677822728944465,0,1,0,1,0,0
nltk/nltk#296,2,165,15,0,0,0.0033783783783783786,0.0,2,0,2,0,0
nltk/nltk#2972,6,88,1,0,0,0.0003672420124862284,0,1,0,1,0,0
nltk/nltk#2973,3,118,3,1,0,0.011013215859030838,0.0028683574879227055,22,5,30,5,0
nltk/nltk#2976,5,30,1,0,0,0.0007336757153338225,0,14,1,17,1,0
nltk/nltk#2977,3,50,3,0,1,0.0003667033370003667,0,8,2,10,2,1
nltk/nltk#297,4,133,12,0,0,0.28619528619528617,0.41876892028254287,1,0,85,1,0
nltk/nltk#2980,7,19,3,0,0,0.0003663003663003663,0,1,0,1,0,0
